,property-type,rooms-number,area,open-fire,terrace-area,terrace,garden ,garden-area,swimming-pool,price,type,zip-code,region,equipped-kitchen,building-state,facades-number
3019,HOUSE,3,150,False,15.0,True,True,270,False,410000.0,HOUSE,1930,Zaventem,USA_INSTALLED,AS_NEW,3.0
3030,HOUSE,3,181,False,18.0,True,True,600,False,310000.0,HOUSE,4623,Fléron,INSTALLED,TO_BE_DONE_UP,4.0
3038,HOUSE,3,110,False,26.0,True,True,22,False,199500.0,HOUSE,4460,Grace-Hollogne,INSTALLED,AS_NEW,2.0
3039,HOUSE,2,81,False,12.0,True,True,144,False,145000.0,HOUSE,4460,Grace-Hollogne,SEMI_EQUIPPED,TO_BE_DONE_UP,3.0
3040,HOUSE,2,80,False,10.0,True,True,40,False,176000.0,HOUSE,4102,Seraing,INSTALLED,AS_NEW,2.0
3055,HOUSE,3,207,True,30.0,True,True,2000,False,475000.0,HOUSE,3110,Rotselaar,INSTALLED,TO_RENOVATE,4.0
3060,HOUSE,3,170,False,25.0,True,True,90,False,295000.0,HOUSE,9700,Oudenaarde,INSTALLED,AS_NEW,2.0
3061,VILLA,3,230,True,17.0,True,True,300,False,595000.0,HOUSE,1850,Grimbergen,INSTALLED,AS_NEW,4.0
3062,HOUSE,4,165,True,63.0,True,True,300,False,374000.0,HOUSE,1861,Meysse,SEMI_EQUIPPED,GOOD,2.0
3083,HOUSE,5,626,False,30.0,True,True,30,True,2150000.0,HOUSE,3080,Tervuren,HYPER_EQUIPPED,AS_NEW,4.0
3100,HOUSE,4,173,True,44.0,True,True,204,False,430000.0,HOUSE,1420,Braine-l'Alleud,USA_HYPER_EQUIPPED,JUST_RENOVATED,2.0
3104,HOUSE,3,186,False,18.0,True,True,225,False,519000.0,HOUSE,3150,Haacht,HYPER_EQUIPPED,AS_NEW,3.0
3107,HOUSE,2,100,False,1.0,True,True,400,False,225000.0,HOUSE,4400,Flémalle,INSTALLED,GOOD,3.0
3108,HOUSE,6,420,True,40.0,True,True,1000,True,495000.0,HOUSE,5555,Bièvre,INSTALLED,AS_NEW,4.0
3109,HOUSE,2,216,False,76.0,True,True,1292,False,370000.0,HOUSE,6698,Vielsalm,USA_INSTALLED,AS_NEW,4.0
3110,HOUSE,5,315,True,1.0,True,True,1,False,495000.0,HOUSE,1360,Perwez,USA_HYPER_EQUIPPED,GOOD,4.0
3120,HOUSE,4,250,False,10.0,True,True,100,False,385000.0,HOUSE,2800,Mechelen,INSTALLED,AS_NEW,3.0
3133,HOUSE,3,334,True,1.0,True,True,1,False,395000.0,HOUSE,9550,Herzele,INSTALLED,AS_NEW,3.0
3134,HOUSE,3,159,False,105.0,True,True,470,True,350000.0,HOUSE,9420,Erpe-Mere,INSTALLED,AS_NEW,3.0
3140,HOUSE,5,173,False,16.0,True,True,214,False,299000.0,HOUSE,4650,Herve,SEMI_EQUIPPED,AS_NEW,3.0
3160,EXCEPTIONAL_PROPERTY,5,377,False,60.0,True,True,1500,False,1400000.0,HOUSE,1851,Grimbergen,HYPER_EQUIPPED,AS_NEW,4.0
3168,HOUSE,3,126,False,5.0,True,True,235,False,235000.0,HOUSE,5300,Andenne,NOT_INSTALLED,TO_BE_DONE_UP,3.0
3177,HOUSE,3,138,False,20.0,True,True,10,False,339000.0,HOUSE,2020,Antwerp,HYPER_EQUIPPED,AS_NEW,2.0
3206,VILLA,3,157,False,35.0,True,True,215,False,385000.0,HOUSE,9600,Ronse,INSTALLED,GOOD,4.0
3209,VILLA,4,268,False,30.0,True,True,1440,False,949000.0,HOUSE,1420,Braine-l'Alleud,HYPER_EQUIPPED,AS_NEW,4.0
3220,TOWN_HOUSE,5,160,False,20.0,True,True,375,False,385000.0,HOUSE,1420,Braine-l'Alleud,INSTALLED,GOOD,3.0
3245,HOUSE,3,155,False,35.0,True,True,500,False,329000.0,HOUSE,3980,Tessenderlo,INSTALLED,GOOD,3.0
3251,HOUSE,6,200,False,20.0,True,True,200,False,189000.0,HOUSE,4870,Trooz,NOT_INSTALLED,TO_RENOVATE,2.0
3252,HOUSE,3,105,False,17.0,True,True,100,False,209000.0,HOUSE,4870,Trooz,SEMI_EQUIPPED,TO_BE_DONE_UP,2.0
3273,HOUSE,4,280,False,20.0,True,True,1500,False,490000.0,HOUSE,9630,Zwalm,INSTALLED,AS_NEW,4.0
3389,HOUSE,5,225,False,15.0,True,True,90,False,640000.0,HOUSE,3020,Herent,HYPER_EQUIPPED,AS_NEW,3.0
3391,TOWN_HOUSE,3,213,False,25.0,True,True,150,False,380000.0,HOUSE,3500,Hasselt,INSTALLED,AS_NEW,2.0
3392,HOUSE,3,175,False,10.0,True,True,150,False,455000.0,HOUSE,2650,Edegem,INSTALLED,AS_NEW,3.0
3443,HOUSE,5,301,False,54.0,True,True,174,False,550000.0,HOUSE,1930,Zaventem,HYPER_EQUIPPED,AS_NEW,3.0
3452,HOUSE,4,250,True,25.0,True,True,200,False,424000.0,HOUSE,9340,Lede,HYPER_EQUIPPED,AS_NEW,3.0
3454,HOUSE,3,226,False,50.0,True,True,150,True,650000.0,HOUSE,3080,Tervuren,HYPER_EQUIPPED,GOOD,3.0
3457,HOUSE,4,252,False,15.0,True,True,60,False,900000.0,HOUSE,1040,Etterbeek,HYPER_EQUIPPED,AS_NEW,2.0
3473,VILLA,3,218,True,36.0,True,True,250,False,595000.0,HOUSE,9051,Gent,INSTALLED,AS_NEW,4.0
3499,HOUSE,3,173,False,98.0,True,True,98,False,349000.0,HOUSE,3806,Sint-Truiden Velm,INSTALLED,AS_NEW,3.0
3501,VILLA,6,360,False,100.0,True,True,3500,False,895000.0,HOUSE,1495,Villers-la-Ville,INSTALLED,AS_NEW,4.0
3544,VILLA,4,2258,True,120.0,True,True,2258,False,650000.0,HOUSE,1300,Wavre,INSTALLED,AS_NEW,4.0
3552,HOUSE,3,289,False,12.0,True,True,86,False,525000.0,HOUSE,1650,Beersel,HYPER_EQUIPPED,AS_NEW,2.0
3611,HOUSE,3,136,True,14.0,True,True,80,False,299000.0,HOUSE,8200,Sint-Michiels,INSTALLED,TO_BE_DONE_UP,3.0
3619,HOUSE,4,150,True,15.0,True,True,150,False,339000.0,HOUSE,4000,Liège,INSTALLED,AS_NEW,2.0
3726,HOUSE,3,172,False,16.0,True,True,447,False,250000.0,HOUSE,5590,Haversin,INSTALLED,GOOD,2.0
3738,HOUSE,6,285,False,10.0,True,True,250,False,810000.0,HOUSE,3080,Tervuren,INSTALLED,AS_NEW,4.0
3742,BUNGALOW,4,169,True,40.0,True,True,250,False,275000.0,HOUSE,9750,Kruisem,INSTALLED,TO_RENOVATE,4.0
3753,HOUSE,2,520,False,8.0,True,True,370,False,380000.0,HOUSE,3078,Meerbeek,INSTALLED,AS_NEW,4.0
3761,HOUSE,3,125,False,10.0,True,True,60,False,670000.0,HOUSE,1180,Uccle,USA_HYPER_EQUIPPED,AS_NEW,2.0
3780,EXCEPTIONAL_PROPERTY,6,304,False,20.0,True,True,620,False,785000.0,HOUSE,3040,Huldenberg,USA_HYPER_EQUIPPED,AS_NEW,3.0
3785,HOUSE,3,155,False,66.0,True,True,667,False,374000.0,HOUSE,5500,Dinant,HYPER_EQUIPPED,AS_NEW,2.0
3789,HOUSE,3,123,False,20.0,True,True,487,False,174000.0,HOUSE,5540,Hastière,INSTALLED,TO_BE_DONE_UP,4.0
3791,HOUSE,4,165,False,42.0,True,True,1415,False,215000.0,HOUSE,5500,Dinant,SEMI_EQUIPPED,GOOD,4.0
3795,HOUSE,3,178,True,24.0,True,True,400,False,425000.0,HOUSE,3945,Ham,USA_INSTALLED,AS_NEW,4.0
3809,HOUSE,4,182,False,50.0,True,True,1156,False,435000.0,HOUSE,5377,Baillonville,INSTALLED,AS_NEW,4.0
3831,EXCEPTIONAL_PROPERTY,6,345,False,60.0,True,True,620,False,500000.0,HOUSE,7100,La Louvière Haine-Saint-Pierre,HYPER_EQUIPPED,AS_NEW,2.0
3860,HOUSE,6,403,False,40.0,True,True,645,False,420000.0,HOUSE,4040,Herstal,NOT_INSTALLED,TO_RENOVATE,4.0
3869,HOUSE,2,169,False,16.0,True,True,653,False,219000.0,HOUSE,5300,Andenne Bonneville,NOT_INSTALLED,TO_RENOVATE,4.0
3883,APARTMENT_BLOCK,9,340,False,30.0,True,True,355,False,450000.0,HOUSE,6720,Habay,INSTALLED,GOOD,4.0
3898,BUNGALOW,3,118,False,40.0,True,True,334,False,289000.0,HOUSE,4400,Flemalle,USA_SEMI_EQUIPPED,TO_BE_DONE_UP,4.0
3904,HOUSE,4,180,False,20.0,True,True,200,False,275000.0,HOUSE,1400,Nivelles,USA_HYPER_EQUIPPED,GOOD,3.0
3906,HOUSE,4,180,False,20.0,True,True,200,False,275000.0,HOUSE,6230,Pont-à-Celles,USA_HYPER_EQUIPPED,GOOD,3.0
3909,HOUSE,5,170,False,20.0,True,True,150,False,495000.0,HOUSE,1410,Waterloo,HYPER_EQUIPPED,AS_NEW,3.0
3931,HOUSE,4,156,False,10.0,True,True,100,False,735000.0,HOUSE,1200,Woluwe-Saint-Lambert,INSTALLED,GOOD,2.0
3932,HOUSE,5,560,False,47.0,True,True,250,False,1995000.0,HOUSE,1160,Auderghem,HYPER_EQUIPPED,AS_NEW,2.0
3955,HOUSE,4,185,False,35.0,True,True,686,False,479000.0,HOUSE,2460,Tielen,HYPER_EQUIPPED,AS_NEW,4.0
4102,HOUSE,3,244,True,40.0,True,True,1700,False,395000.0,HOUSE,6223,Fleurus,INSTALLED,JUST_RENOVATED,4.0
4121,HOUSE,3,130,False,28.0,True,True,1,False,385000.0,HOUSE,8400,Oostende,INSTALLED,AS_NEW,2.0
4130,HOUSE,4,130,False,15.0,True,True,200,False,135000.0,HOUSE,6030,Charleroi Goutroux,NOT_INSTALLED,TO_BE_DONE_UP,2.0
4140,HOUSE,3,155,False,13.0,True,True,155,False,295000.0,HOUSE,9140,Temse,INSTALLED,JUST_RENOVATED,3.0
4166,VILLA,5,250,False,80.0,True,True,460,False,1050000.0,HOUSE,1785,Merchtem,HYPER_EQUIPPED,AS_NEW,4.0
4188,HOUSE,4,161,True,45.0,True,True,300,False,398000.0,HOUSE,1410,Waterloo,INSTALLED,AS_NEW,2.0
4203,HOUSE,5,391,False,50.0,True,True,1413,False,565000.0,HOUSE,6900,Waha,USA_HYPER_EQUIPPED,AS_NEW,4.0
4226,EXCEPTIONAL_PROPERTY,3,155,False,20.0,True,True,290,True,360000.0,HOUSE,4500,Huy,INSTALLED,GOOD,3.0
4228,HOUSE,3,160,False,50.0,True,True,600,False,320000.0,HOUSE,6180,Courcelles,USA_INSTALLED,GOOD,4.0
4229,HOUSE,3,155,False,20.0,True,True,290,True,360000.0,HOUSE,4500,Huy,INSTALLED,GOOD,3.0
4241,EXCEPTIONAL_PROPERTY,5,500,False,64.0,True,True,7240,True,1650000.0,HOUSE,6700,Arlon Bonnert,USA_HYPER_EQUIPPED,AS_NEW,4.0
4263,HOUSE,3,187,False,1.0,True,True,1,False,267500.0,HOUSE,8870,Izegem,USA_HYPER_EQUIPPED,AS_NEW,3.0
4270,HOUSE,3,98,False,24.0,True,True,63,False,249000.0,HOUSE,2850,Boom,INSTALLED,GOOD,2.0
4298,BUNGALOW,3,200,True,1.0,True,True,1000,False,399000.0,HOUSE,8830,Hooglede,INSTALLED,GOOD,4.0
4317,HOUSE,2,131,False,23.0,True,True,107,False,155000.0,HOUSE,4800,Petit-rechain,SEMI_EQUIPPED,TO_BE_DONE_UP,3.0
4337,VILLA,5,340,False,1.0,True,True,1,True,1250000.0,HOUSE,1640,Rhode-Saint-Genèse,HYPER_EQUIPPED,AS_NEW,4.0
4365,HOUSE,3,1802,False,1.0,True,True,1,False,220000.0,HOUSE,6200,Châtelet,USA_INSTALLED,JUST_RENOVATED,2.0
4384,HOUSE,3,110,False,30.0,True,True,180,False,349000.0,HOUSE,1742,Sint-Katherina-Lombeek,INSTALLED,TO_BE_DONE_UP,3.0
4385,EXCEPTIONAL_PROPERTY,4,250,True,44.0,True,True,846,True,495000.0,HOUSE,4802,Verviers,INSTALLED,AS_NEW,4.0
4387,HOUSE,3,173,False,25.0,True,True,400,False,410000.0,HOUSE,9960,Assenede,HYPER_EQUIPPED,AS_NEW,3.0
4405,MIXED_USE_BUILDING,5,347,False,20.0,True,True,100,False,529000.0,HOUSE,1880,Kapelle-op-den-Bos,INSTALLED,GOOD,2.0
4428,HOUSE,3,137,False,60.0,True,True,50,False,495000.0,HOUSE,1083,Ganshoren,INSTALLED,AS_NEW,2.0
4440,HOUSE,5,160,False,25.0,True,True,195,False,155000.0,HOUSE,4102,Seraing Ougrée,SEMI_EQUIPPED,TO_BE_DONE_UP,2.0
4441,VILLA,3,131,False,30.0,True,True,2035,False,335000.0,HOUSE,5560,Houyet (Wanlin),INSTALLED,GOOD,4.0
4456,HOUSE,4,180,False,16.0,True,True,50,False,269000.0,HOUSE,2870,Breendonk,INSTALLED,TO_BE_DONE_UP,3.0
4488,MANOR_HOUSE,6,296,False,30.0,True,True,2500,True,990000.0,HOUSE,6661,Tailles,USA_HYPER_EQUIPPED,AS_NEW,4.0
4492,HOUSE,3,140,False,5.0,True,True,65,False,179000.0,HOUSE,7170,Manage,INSTALLED,GOOD,2.0
4493,HOUSE,2,155,False,30.0,True,True,60,False,159999.0,HOUSE,6040,Jumet,SEMI_EQUIPPED,TO_RENOVATE,3.0
4512,HOUSE,4,157,False,35.0,True,True,1030,False,179000.0,HOUSE,4219,Ambresin,NOT_INSTALLED,TO_RENOVATE,4.0
4513,HOUSE,3,225,False,28.0,True,True,690,False,390000.0,HOUSE,4280,Hannut Thisnes,SEMI_EQUIPPED,GOOD,4.0
4516,HOUSE,2,180,False,16.0,True,True,150,False,399000.0,HOUSE,2500,Lier,HYPER_EQUIPPED,GOOD,3.0
4517,VILLA,4,210,False,105.0,True,True,2180,True,645000.0,HOUSE,1450,Saint-Géry (Chastre),SEMI_EQUIPPED,GOOD,4.0
4522,APARTMENT_BLOCK,5,190,False,8.0,True,True,32,False,510000.0,HOUSE,1030,Schaerbeek,INSTALLED,GOOD,2.0
4524,HOUSE,2,70,False,7.0,True,True,250,False,109000.0,HOUSE,4870,Trooz,NOT_INSTALLED,TO_RENOVATE,3.0
4528,APARTMENT_BLOCK,5,285,False,30.0,True,True,80,False,695000.0,HOUSE,1040,Etterbeek,INSTALLED,TO_BE_DONE_UP,2.0
4529,HOUSE,5,285,False,30.0,True,True,80,False,695000.0,HOUSE,1040,Etterbeek,INSTALLED,TO_BE_DONE_UP,2.0
4538,BUNGALOW,2,139,False,20.0,True,True,450,False,348800.0,HOUSE,9800,Deinze,INSTALLED,GOOD,4.0
4562,VILLA,3,190,False,30.0,True,True,1238,False,459000.0,HOUSE,4122,Neupre,HYPER_EQUIPPED,AS_NEW,4.0
4598,HOUSE,4,150,False,52.0,True,True,800,False,275000.0,HOUSE,4250,Geer Lens-Saint-Servais,INSTALLED,AS_NEW,4.0
4599,HOUSE,3,195,False,46.0,True,True,1910,False,310000.0,HOUSE,4280,Hannut Lens-Saint-Remy,INSTALLED,GOOD,3.0
4680,HOUSE,5,231,True,115.0,True,True,410,False,590000.0,HOUSE,3190,Boortmeerbeek,INSTALLED,AS_NEW,4.0
4681,HOUSE,3,135,False,18.0,True,True,130,False,238000.0,HOUSE,8500,Kortrijk,HYPER_EQUIPPED,GOOD,2.0
4694,VILLA,4,200,True,19.0,True,True,4400,False,535000.0,HOUSE,3090,Overijse,SEMI_EQUIPPED,TO_BE_DONE_UP,4.0
4706,HOUSE,3,160,True,10.0,True,True,400,False,425000.0,HOUSE,3110,Rotselaar,SEMI_EQUIPPED,GOOD,4.0
4708,COUNTRY_COTTAGE,4,316,False,14.0,True,True,700,False,395000.0,HOUSE,3300,Tienen,INSTALLED,TO_BE_DONE_UP,4.0
4709,HOUSE,4,187,False,19.0,True,True,135,False,695000.0,HOUSE,1200,Woluwe-Saint-Lambert,HYPER_EQUIPPED,GOOD,3.0
4713,HOUSE,3,162,True,34.0,True,True,200,False,575000.0,HOUSE,2930,Brasschaat,INSTALLED,AS_NEW,3.0
4751,HOUSE,2,181,False,26.0,True,True,322,False,375000.0,HOUSE,8520,Kuurne,INSTALLED,TO_BE_DONE_UP,3.0
4754,TOWN_HOUSE,3,245,False,5.0,True,True,133,False,335000.0,HOUSE,3300,Tienen,INSTALLED,GOOD,2.0
4770,HOUSE,3,148,False,21.0,True,True,65,False,395000.0,HOUSE,2900,Schoten,HYPER_EQUIPPED,AS_NEW,2.0
4774,HOUSE,4,107,True,18.0,True,True,409,False,447000.0,HOUSE,2160,Wommelgem,INSTALLED,TO_BE_DONE_UP,4.0
4779,HOUSE,4,250,True,20.0,True,True,60,False,675000.0,HOUSE,9000,Gent,INSTALLED,AS_NEW,2.0
4796,HOUSE,3,160,False,14.0,True,True,58,False,330000.0,HOUSE,8900,Ieper,HYPER_EQUIPPED,AS_NEW,2.0
4844,HOUSE,3,114,False,13.0,True,True,450,False,295000.0,HOUSE,1495,Villers-la-Ville,INSTALLED,JUST_RENOVATED,2.0
4863,HOUSE,3,280,False,15.0,True,True,60,False,249900.0,HOUSE,6041,Charleroi Gosselies,USA_HYPER_EQUIPPED,AS_NEW,2.0
4886,HOUSE,4,141,False,25.0,True,True,2022,False,349000.0,HOUSE,4970,Stavelot,SEMI_EQUIPPED,GOOD,4.0
4912,EXCEPTIONAL_PROPERTY,4,500,False,40.0,True,True,16000,True,1295000.0,HOUSE,1420,Braine-l'Alleud,HYPER_EQUIPPED,GOOD,4.0
4914,EXCEPTIONAL_PROPERTY,4,524,False,40.0,True,True,16000,True,1295000.0,HOUSE,1460,Ittre,HYPER_EQUIPPED,GOOD,4.0
4915,EXCEPTIONAL_PROPERTY,4,500,False,40.0,True,True,16000,True,1295000.0,HOUSE,1440,Braine-le-ChÃteau,HYPER_EQUIPPED,GOOD,4.0
4932,HOUSE,4,240,True,1.0,True,True,1,False,239000.0,HOUSE,7320,Bernissart,USA_INSTALLED,AS_NEW,2.0
4933,VILLA,3,200,True,25.0,True,True,1000,False,630000.0,HOUSE,1325,Chaumont-Gistoux,USA_HYPER_EQUIPPED,AS_NEW,4.0
4937,HOUSE,3,570,False,30.0,True,True,500,False,450000.0,HOUSE,9750,Kruisem,INSTALLED,AS_NEW,4.0
4942,HOUSE,4,200,True,1.0,True,True,400,False,699000.0,HOUSE,1180,Uccle,USA_HYPER_EQUIPPED,TO_BE_DONE_UP,3.0
4959,HOUSE,3,155,False,1.0,True,True,1,False,379000.0,HOUSE,9060,Zelzate,HYPER_EQUIPPED,JUST_RENOVATED,3.0
4962,HOUSE,3,180,False,170.0,True,True,450,False,299000.0,HOUSE,3380,Glabbeek,HYPER_EQUIPPED,GOOD,4.0
4964,HOUSE,3,180,False,20.0,True,True,500,False,370000.0,HOUSE,9290,Overmere,INSTALLED,TO_RENOVATE,4.0
4966,VILLA,3,198,False,28.0,True,True,789,False,495000.0,HOUSE,1440,Braine-le-Château,USA_HYPER_EQUIPPED,JUST_RENOVATED,4.0
4981,HOUSE,3,122,False,32.0,True,True,211,False,215000.0,HOUSE,4032,Liège Chênée,INSTALLED,GOOD,2.0
4992,HOUSE,3,155,False,16.0,True,True,687,False,235000.0,HOUSE,3582,Beringen,INSTALLED,TO_RENOVATE,4.0
5013,HOUSE,3,309,False,100.0,True,True,3600,False,699000.0,HOUSE,8830,Gits,INSTALLED,GOOD,4.0
5026,HOUSE,3,257,False,40.0,True,True,101,False,409000.0,HOUSE,9200,Dendermonde,INSTALLED,AS_NEW,2.0
5039,VILLA,5,240,False,80.0,True,True,506,False,1350000.0,HOUSE,1970,Wezembeek-Oppem,USA_HYPER_EQUIPPED,AS_NEW,4.0
5053,HOUSE,4,225,False,50.0,True,True,400,True,498000.0,HOUSE,2340,Beerse,INSTALLED,GOOD,4.0
5068,HOUSE,3,220,True,35.0,True,True,800,False,645000.0,HOUSE,6780,Wolkrange,USA_HYPER_EQUIPPED,AS_NEW,4.0
5096,HOUSE,4,172,False,21.0,True,True,200,False,399000.0,HOUSE,6700,Arlon,INSTALLED,TO_BE_DONE_UP,4.0
5103,HOUSE,3,235,False,10.0,True,True,200,False,345000.0,HOUSE,3320,Hoegaarden,SEMI_EQUIPPED,TO_RENOVATE,3.0
5104,HOUSE,4,200,False,20.0,True,True,355,False,249000.0,HOUSE,3400,Landen Ezemaal,USA_SEMI_EQUIPPED,TO_BE_DONE_UP,3.0
5105,HOUSE,5,500,False,100.0,True,True,950,True,1495000.0,HOUSE,7700,Mouscron,HYPER_EQUIPPED,AS_NEW,4.0
5111,BUNGALOW,3,110,False,10.0,True,True,700,False,525000.0,HOUSE,1970,Wezembeek-Oppem,HYPER_EQUIPPED,AS_NEW,4.0
5127,HOUSE,3,192,False,22.0,True,True,124,False,259000.0,HOUSE,4030,GRIVEGNEE,INSTALLED,AS_NEW,2.0
5163,HOUSE,3,116,False,24.0,True,True,23,False,165000.0,HOUSE,4040,Herstal,SEMI_EQUIPPED,GOOD,2.0
5165,HOUSE,4,197,False,7.0,True,True,663,False,335000.0,HOUSE,4690,©ben-©mael,NOT_INSTALLED,TO_BE_DONE_UP,4.0
5169,HOUSE,4,171,False,14.0,True,True,20,False,665000.0,HOUSE,9000,Gent,USA_INSTALLED,JUST_RENOVATED,2.0
5171,HOUSE,1,183,False,30.0,True,True,700,False,289000.0,HOUSE,7911,Hacquegnies,INSTALLED,GOOD,4.0
5186,BUNGALOW,3,145,False,60.0,True,True,380,False,329000.0,HOUSE,9451,Haaltert,INSTALLED,GOOD,3.0
5187,HOUSE,4,182,False,20.0,True,True,300,False,225000.0,HOUSE,6141,Forchies-la-Marche,USA_HYPER_EQUIPPED,AS_NEW,2.0
5195,HOUSE,4,140,False,35.0,True,True,1500,False,398000.0,HOUSE,6792,Aubange Rachecourt,NOT_INSTALLED,GOOD,3.0
5197,HOUSE,2,145,False,140.0,True,True,140,False,309500.0,HOUSE,4684,Oupeye,INSTALLED,AS_NEW,4.0
5198,HOUSE,4,174,False,12.0,True,True,90,False,169000.0,HOUSE,4020,Liege,SEMI_EQUIPPED,GOOD,2.0
5199,VILLA,8,650,False,60.0,True,True,1300,True,1000000.0,HOUSE,1457,Walhain Nil-Saint-Vincent-Saint-Martin,USA_HYPER_EQUIPPED,AS_NEW,4.0
5215,HOUSE,4,145,False,30.0,True,True,190,False,500000.0,HOUSE,1200,Woluwe-Saint-Lambert,SEMI_EQUIPPED,GOOD,3.0
5221,HOUSE,4,215,False,52.0,True,True,103,False,330000.0,HOUSE,6180,Courcelles,HYPER_EQUIPPED,AS_NEW,2.0
5223,HOUSE,3,201,False,9.0,True,True,77,False,549000.0,HOUSE,1140,Evere,USA_HYPER_EQUIPPED,GOOD,2.0
5287,HOUSE,2,126,False,20.0,True,True,700,False,239500.0,HOUSE,8980,Zonnebeke,INSTALLED,TO_BE_DONE_UP,4.0
5313,HOUSE,4,240,True,1.0,True,True,1,False,558000.0,HOUSE,9290,Berlare,USA_HYPER_EQUIPPED,JUST_RENOVATED,3.0
5314,HOUSE,4,234,False,1.0,True,True,120,False,498000.0,HOUSE,2950,Kapellen,INSTALLED,AS_NEW,2.0
5379,HOUSE,5,340,True,20.0,True,True,800,False,440000.0,HOUSE,4470,Saint-Georges-sur-Meuse,HYPER_EQUIPPED,GOOD,3.0
5441,HOUSE,3,90,False,6.0,True,True,60,False,305000.0,HOUSE,2180,Antwerpen,INSTALLED,GOOD,2.0
5458,VILLA,5,310,False,100.0,True,True,350,False,690000.0,HOUSE,1480,Tubize,USA_HYPER_EQUIPPED,AS_NEW,4.0
5485,HOUSE,4,237,False,14.0,True,True,75,False,470000.0,HOUSE,1160,Auderghem,SEMI_EQUIPPED,TO_BE_DONE_UP,2.0
5513,HOUSE,3,155,False,20.0,True,True,40,False,455000.0,HOUSE,9000,Gent,USA_HYPER_EQUIPPED,AS_NEW,2.0
5534,HOUSE,3,225,False,35.0,True,True,540,False,329000.0,HOUSE,9400,Ninove,HYPER_EQUIPPED,JUST_RENOVATED,3.0
5538,HOUSE,4,178,False,51.0,True,True,562,False,249000.0,HOUSE,1350,Marilles,SEMI_EQUIPPED,GOOD,3.0
5546,HOUSE,2,102,False,20.0,True,True,130,False,129000.0,HOUSE,7700,Mouscron,SEMI_EQUIPPED,TO_BE_DONE_UP,2.0
5547,HOUSE,3,150,False,35.0,True,True,450,False,335000.0,HOUSE,3580,Beringen,HYPER_EQUIPPED,AS_NEW,3.0
5555,VILLA,2,140,False,11.0,True,True,144,False,395000.0,HOUSE,8430,Middelkerke,INSTALLED,GOOD,4.0
5558,BUNGALOW,2,149,False,25.0,True,True,175,False,275000.0,HOUSE,4870,Trooz,USA_INSTALLED,GOOD,3.0
5581,EXCEPTIONAL_PROPERTY,4,335,False,140.0,True,True,615,True,1085000.0,HOUSE,1390,Grez-Doiceau,USA_HYPER_EQUIPPED,JUST_RENOVATED,4.0
5591,HOUSE,5,222,False,12.0,True,True,60,False,750000.0,HOUSE,1040,Etterbeek,INSTALLED,GOOD,2.0
5606,HOUSE,4,205,False,1.0,True,True,1,False,550000.0,HOUSE,2530,Boechout,INSTALLED,AS_NEW,4.0
5613,MIXED_USE_BUILDING,5,438,True,1.0,True,True,1,False,615000.0,HOUSE,9820,Merelbeke,INSTALLED,AS_NEW,5.0
5620,HOUSE,6,275,False,25.0,True,True,250,False,945000.0,HOUSE,1950,Kraainem,SEMI_EQUIPPED,GOOD,3.0
5697,COUNTRY_COTTAGE,1,160,False,20.0,True,True,9,False,285000.0,HOUSE,7090,Braine-le-Comte,INSTALLED,JUST_RENOVATED,2.0
5718,HOUSE,4,145,False,48.0,True,True,274,False,345000.0,HOUSE,8530,Harelbeke,INSTALLED,JUST_RENOVATED,2.0
5721,VILLA,3,170,False,40.0,True,True,400,True,395000.0,HOUSE,6230,Pont-a-Celles,INSTALLED,GOOD,4.0
5729,HOUSE,4,258,True,16.0,True,True,64,False,990000.0,HOUSE,1200,Woluwe-Saint-Lambert,INSTALLED,GOOD,2.0
5779,HOUSE,3,108,False,15.0,True,True,57,False,220000.0,HOUSE,4800,Verviers,INSTALLED,GOOD,2.0
5802,HOUSE,3,150,False,25.0,True,True,125,False,270000.0,HOUSE,6760,Virton,INSTALLED,AS_NEW,4.0
5814,HOUSE,2,117,False,36.0,True,True,16,False,249500.0,HOUSE,9051,Gent Sint-Denijs-Westrem,NOT_INSTALLED,TO_BE_DONE_UP,2.0
5829,MIXED_USE_BUILDING,4,300,False,85.0,True,True,240,False,595000.0,HOUSE,3700,Tongeren,USA_HYPER_EQUIPPED,AS_NEW,2.0
5834,HOUSE,4,185,False,56.0,True,True,264,False,265000.0,HOUSE,7180,Seneffe,NOT_INSTALLED,GOOD,2.0
5846,MIXED_USE_BUILDING,3,210,False,32.0,True,True,250,False,139000.0,HOUSE,4870,Trooz,NOT_INSTALLED,TO_RENOVATE,2.0
5847,HOUSE,3,89,False,16.0,True,True,84,False,225000.0,HOUSE,4000,Liege,NOT_INSTALLED,GOOD,2.0
5848,HOUSE,2,140,False,23.0,True,True,50,False,35000.0,HOUSE,4870,Trooz,USA_INSTALLED,GOOD,2.0
5874,HOUSE,4,127,False,11.0,True,True,18,False,130000.0,HOUSE,6240,Farciennes,NOT_INSTALLED,TO_RENOVATE,2.0
5877,APARTMENT_BLOCK,7,450,False,15.0,True,True,30,False,1860000.0,HOUSE,1050,Ixelles,USA_HYPER_EQUIPPED,AS_NEW,2.0
